Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,strongcompnum,eigencentrality
3_140,,,2,0,2,2,0,2,0,0,0,0,0.000221,0,1601,0.016258
4_109,,,0,1,1,0,1,1,22,0.089465,0.099484,0,0.000113,0,1691,0
4_116,,,2,1,3,2,1,3,21,0.098199,0.112142,0.000479,0.000264,0,1081,0.097059
4_111,,,0,1,1,0,1,1,25,0.07318,0.079937,0,0.000113,0,1692,0
35_18,,,6,5,11,6,5,11,24,0.078913,0.088282,0.001234,0.000433,0,1081,0.189021
4_113,,,0,3,3,0,3,3,24,0.080749,0.087937,0,0.000113,0,1695,0
28_86,,,2,0,2,2,0,2,0,0,0,0,0.000149,0,1694,0.011742
42_53,,,3,0,3,3,0,3,0,0,0,0,0.000216,0,1693,0.017613
4_114,,,0,4,4,0,4,4,23,0.082688,0.092656,0,0.000113,0,1696,0
4_115,,,2,6,8,2,6,8,24,0.095455,0.117088,0.003425,0.000426,0,1081,0.113233
37_22,,,6,0,6,6,0,6,0,0,0,0,0.00035,0,439,0.173892
4_117,,,3,10,13,3,10,13,1,1,1,0.00055,0.000477,0,253,0.090778
36_60,,,6,0,6,6,0,6,0,0,0,0,0.000342,0,252,0.145566
37_158,,,3,0,3,3,0,3,0,0,0,0,0.000245,0,251,0.093704
37_159,,,2,0,2,2,0,2,0,0,0,0,0.000165,0,250,0.070948
43_19,,,3,0,3,3,0,3,0,0,0,0,0.000345,0,249,0.051155
53_19,,,2,0,2,2,0,2,0,0,0,0,0.000177,0,248,0.045284
53_20,,,2,0,2,2,0,2,0,0,0,0,0.000177,0,247,0.045284
53_21,,,6,0,6,6,0,6,0,0,0,0,0.000422,0,246,0.119327
53_22,,,5,0,5,5,0,5,0,0,0,0,0.000398,0,245,0.113456
53_23,,,4,0,4,4,0,4,0,0,0,0,0.000357,0,244,0.14362
4_120,,,4,3,7,4,3,7,22,0.093399,0.1073,0.013731,0.000407,0,1081,0.132871
59_7,,,3,1,4,3,1,4,1,1,1,0.000079,0.000352,0,339,0.120223
34_17,,,1,0,1,1,0,1,0,0,0,0,0.000233,0,509,0.079894
4_125,,,0,9,9,0,9,9,17,0.120953,0.142234,0,0.000113,0,1697,0
46_16,,,3,0,3,3,0,3,0,0,0,0,0.000331,0,1254,0.034758
4_131,,,0,2,2,0,2,2,2,0.75,0.833333,0,0.000113,0,1699,0
14_8,,,6,2,8,6,2,8,1,1,1,0.000001,0.001028,0,1698,0.055622
64_6,,,6,0,6,6,0,6,0,0,0,0,0.00073,0,568,0.149658
4_133,,,4,3,7,4,3,7,24,0.068953,0.079507,0.000648,0.000228,0,1081,0.133636
14_19,,,3,14,17,3,14,17,23,0.074047,0.090163,0.001028,0.00025,0,1081,0.106058
14_20,,,3,0,3,3,0,3,0,0,0,0,0.00025,0,672,0.106058
47_38,,,5,0,5,5,0,5,0,0,0,0,0.000369,0,671,0.18622
4_134,,,0,10,10,0,10,10,23,0.092273,0.109467,0,0.000113,0,1704,0
2_201,,,1,0,1,1,0,1,0,0,0,0,0.000122,0,1703,0.005871
2_202,,,1,0,1,1,0,1,0,0,0,0,0.000122,0,1702,0.005871
11_15,,,1,5,6,1,5,6,1,1,1,0,0.000122,0,1701,0.005871
11_16,,,1,0,1,1,0,1,0,0,0,0,0.000122,0,1700,0.005871
3_78,,,1,0,1,1,0,1,0,0,0,0,0.000187,0,802,0.026463
5_8,,,2,2,4,2,2,4,23,0.077589,0.086838,0.002358,0.00021,0,1081,0.090854
4_139,,,1,2,3,1,2,3,24,0.06938,0.076849,0,0.00015,0,1706,0.012558
35_10,,,1,4,5,1,4,5,23,0.074546,0.084944,0.000101,0.000176,0,1706,0.012558
63_8,,,3,0,3,3,0,3,0,0,0,0,0.000298,0,1064,0.044467
4_140,,,2,2,4,2,2,4,1,1,1,0,0.001094,5,1707,0.029793
6_68,,,1,1,2,1,1,2,2,0.666667,0.75,0,0.000578,5,1707,0.020263
6_69,,,1,1,2,1,1,2,2,0.666667,0.75,0,0.000578,5,1707,0.020263
4_141,,,1,4,5,1,4,5,1,1,1,0,0.000145,0,1708,0.005871
9_54,,,1,0,1,1,0,1,0,0,0,0,0.000192,0,779,0.065812
4_143,,,1,3,4,1,3,4,20,0.094321,0.109021,0.000197,0.000219,0,1192,0.017319
4_148,,,0,1,1,0,1,1,1,1,1,0,0.000113,6,1710,0
42_41,,,1,0,1,1,0,1,0,0,0,0,0.000208,6,1709,0.005871
7_138,,,4,0,4,4,0,4,0,0,0,0,0.000226,0,906,0.076293
7_139,,,4,0,4,4,0,4,0,0,0,0,0.000226,0,905,0.076293
4_154,,,1,3,4,1,3,4,21,0.093929,0.106412,0.000203,0.000229,0,1377,0.017489
17_101,,,2,5,7,2,5,7,20,0.100292,0.115261,0.000466,0.000367,0,1374,0.034129
15_6,,,3,0,3,3,0,3,0,0,0,0,0.000219,0,743,0.097464
5_116,,,6,2,8,6,2,8,26,0.064903,0.073378,0.003414,0.000532,0,1081,0.212014
5_117,,,2,0,2,2,0,2,0,0,0,0,0.000232,0,254,0.04397
5_118,,,3,0,3,3,0,3,0,0,0,0,0.000334,0,476,0.086266
21_96,,,2,3,5,2,3,5,24,0.082086,0.097132,0.00131,0.000162,0,1081,0.043404
21_97,,,2,1,3,2,1,3,2,0.6,0.666667,0.000026,0.000162,0,813,0.043404
43_61,,,2,1,3,2,1,3,24,0.089367,0.100155,0.000135,0.000144,0,1081,0.050541
68_42,,,2,0,2,2,0,2,0,0,0,0,0.000176,0,809,0.127498
73_17,,,1,0,1,1,0,1,0,0,0,0,0.000135,0,808,0.027842
4_160,,,2,2,4,2,2,4,22,0.084712,0.094178,0.000201,0.000465,0,1711,0.025116
6_146,,,2,1,3,2,1,3,23,0.0781,0.084772,0,0.000358,0,1711,0.025116
4_162,,,0,1,1,0,1,1,3,0.459459,0.490196,0,0.000113,0,1712,0
4_163,,,1,3,4,1,3,4,21,0.099428,0.113993,0.001966,0.000133,0,1081,0.069709
6_91,,,4,4,8,4,4,8,20,0.095486,0.111583,0.001254,0.000248,0,1081,0.089544
4_164,,,0,7,7,0,7,7,17,0.10615,0.12461,0,0.000113,0,1718,0
7_143,,,3,6,9,3,6,9,22,0.087642,0.1068,0.001134,0.000282,0,1081,0.04578
87_14,,,5,0,5,5,0,5,0,0,0,0,0.000336,0,74,0.101125
87_15,,,4,0,4,4,0,4,0,0,0,0,0.000277,0,73,0.071903
87_18,,,1,4,5,1,4,5,1,1,1,0,0.000126,0,1717,0.005871
87_19,,,1,7,8,1,7,8,18,0.107143,0.125003,0.000068,0.000126,0,1716,0.005871
4_165,,,3,2,5,3,2,5,22,0.08981,0.10117,0.001882,0.000216,0,1081,0.111533
20_134,,,1,7,8,1,7,8,21,0.098588,0.11477,0.001319,0.000205,0,1081,0.043075
28_47,,,2,7,9,2,7,9,22,0.084002,0.095967,0.00081,0.000427,0,1081,0.090535
41_42,,,9,0,9,9,0,9,0,0,0,0,0.000794,0,690,0.171238
4_170,,,0,1,1,0,1,1,2,0.6,0.666667,0,0.000113,0,1719,0
4_171,,,0,23,23,0,23,23,19,0.101942,0.12672,0,0.000113,0,1722,0
5_17,,,1,0,1,1,0,1,0,0,0,0,0.000117,0,1721,0.005871
5_73,,,4,2,6,4,2,6,27,0.061005,0.068036,0.000846,0.000306,0,1081,0.212451
5_75,,,2,3,5,2,3,5,22,0.084722,0.096062,0.000059,0.000152,0,1081,0.126149
11_64,,,1,0,1,1,0,1,0,0,0,0,0.000117,0,1720,0.005871
21_91,,,2,3,5,2,3,5,24,0.078358,0.086878,0.000002,0.000238,0,1081,0.041355
45_13,,,2,1,3,2,1,3,2,0.666667,0.75,0.000124,0.000235,0,1080,0.072235
4_172,,,1,4,5,1,4,5,22,0.087928,0.100549,0.000101,0.000208,0,1723,0.005871
21_26,,,5,0,5,5,0,5,0,0,0,0,0.000237,0,313,0.097544
21_27,,,4,0,4,4,0,4,0,0,0,0,0.000203,0,312,0.082126
4_173,,,0,1,1,0,1,1,19,0.099326,0.108209,0,0.000113,0,1724,0
4_176,,,1,9,10,1,9,10,17,0.116545,0.134715,0.000094,0.000145,0,1725,0.005871
5_1,,,0,5,5,0,5,5,24,0.094705,0.110347,0,0.000113,0,1727,0
5_4,,,3,3,6,3,3,6,23,0.100876,0.117477,0.006224,0.000274,0,1081,0.110579
58_13,,,1,0,1,1,0,1,0,0,0,0,0.000132,0,1726,0.005871
2_198,,,2,0,2,2,0,2,0,0,0,0,0.00015,0,495,0.076949
5_42,,,2,1,3,2,1,3,3,0.5,0.583333,0.000125,0.000206,0,404,0.120331
22_32,,,1,0,1,1,0,1,0,0,0,0,0.000136,0,492,0.064391
6_119,,,1,0,1,1,0,1,0,0,0,0,0.00019,0,805,0.044879
6_121,,,3,6,9,3,6,9,19,0.119404,0.137288,0.002577,0.000321,0,1081,0.125403
24_3,,,1,3,4,1,3,4,19,0.111682,0.124751,0.000079,0.000168,0,1081,0.060083
98_1,,,1,0,1,1,0,1,0,0,0,0,0.000168,0,922,0.060083
4_2,,,2,0,2,2,0,2,0,0,0,0,0.000414,0,522,0.058423
76_21,,,5,1,6,5,1,6,4,0.384615,0.483333,0.000236,0.000558,0,521,0.09539
5_7,,,1,2,3,1,2,3,17,0.122098,0.139038,0.000201,0.000454,0,1594,0.017489
24_28,,,2,0,2,2,0,2,0,0,0,0,0.000407,0,494,0.04939
25_24,,,3,7,10,3,7,10,22,0.08403,0.096957,0.002955,0.000297,0,1081,0.112427
3_24,,,1,0,1,1,0,1,0,0,0,0,0.00057,0,510,0.032269
5_19,,,2,1,3,2,1,3,1,1,1,0.000079,0.000181,0,564,0.041824
18_25,,,1,0,1,1,0,1,0,0,0,0,0.000266,0,563,0.022537
7_140,,,1,0,1,1,0,1,0,0,0,0,0.000147,0,1177,0.040359
45_16,,,2,0,2,2,0,2,0,0,0,0,0.000199,0,1176,0.054924
5_22,,,0,4,4,0,4,4,1,1,1,0,0.000113,0,1730,0
26_119,,,1,0,1,1,0,1,0,0,0,0,0.000137,0,1729,0.005871
26_120,,,1,0,1,1,0,1,0,0,0,0,0.000137,0,1728,0.005871
71_26,,,5,1,6,5,1,6,1,1,1,0.000079,0.000454,0,40,0.185397
5_26,,,1,1,2,1,1,2,2,0.666667,0.75,0,0.000145,0,1731,0.005871
5_27,,,0,3,3,0,3,3,2,0.636364,0.714286,0,0.000113,0,1735,0
3_62,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,1734,0.005871
18_13,,,1,3,4,1,3,4,1,1,1,0,0.000145,0,1733,0.005871
5_32,,,0,2,2,0,2,2,3,0.571429,0.708333,0,0.000113,0,1737,0
2_85,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,1736,0.005871
5_33,,,0,5,5,0,5,5,22,0.099414,0.117009,0,0.000113,0,1740,0
9_43,,,1,1,2,1,1,2,1,1,1,0,0.000132,0,1739,0.005871
5_34,,,0,1,1,0,1,1,21,0.099027,0.118565,0,0.000113,0,1741,0
5_35,,,0,1,1,0,1,1,1,1,1,0,0.000113,7,1743,0
17_57,,,1,0,1,1,0,1,0,0,0,0,0.000208,7,1742,0.005871
5_41,,,3,5,8,3,5,8,21,0.092603,0.106304,0.002659,0.000415,0,1081,0.152268
5_47,,,2,2,4,2,2,4,24,0.082265,0.09442,0.002251,0.000779,0,1081,0.151848
5_49,,,2,2,4,2,2,4,2,0.75,0.833333,0.000047,0.00032,0,403,0.048757
5_46,,,0,1,1,0,1,1,2,0.666667,0.75,0,0.000113,0,1744,0
15_9,,,4,1,5,4,1,5,21,0.09023,0.099763,0.002666,0.000461,0,1081,0.100155
6_116,,,6,2,8,6,2,8,1,1,1,0.000079,0.002888,0,341,0.604857
12_103,,,11,1,12,11,1,12,2,0.666667,0.75,0.000022,0.002657,0,341,0.684637
5_54,,,3,5,8,3,5,8,24,0.075389,0.087384,0.000522,0.000315,0,1081,0.118687
5_56,,,0,2,2,0,2,2,27,0.063591,0.069841,0,0.000113,0,1747,0
58_22,,,2,3,5,2,3,5,26,0.067839,0.075116,0.000203,0.000256,0,1746,0.011742
5_57,,,1,2,3,1,2,3,23,0.0848,0.095767,0.001554,0.000175,0,1211,0.061895
5_59,,,0,2,2,0,2,2,2,0.75,0.833333,0,0.000113,0,1748,0
9_74,,,2,2,4,2,2,4,1,1,1,0.000157,0.000198,0,1065,0.025798
5_64,,,3,10,13,3,10,13,20,0.096302,0.113202,0.000524,0.000247,0,1460,0.047697
4_53,,,4,0,4,4,0,4,0,0,0,0,0.000253,0,1455,0.07923
4_55,,,3,0,3,3,0,3,0,0,0,0,0.000167,0,1450,0.039965
14_34,,,6,0,6,6,0,6,0,0,0,0,0.000481,0,157,0.203639
17_29,,,3,0,3,3,0,3,0,0,0,0,0.000494,0,827,0.061429
5_65,,,0,2,2,0,2,2,19,0.100074,0.112558,0,0.000113,0,1763,0
7_96,,,2,4,6,2,4,6,18,0.107965,0.124988,0.000136,0.00018,0,1762,0.011742
30_41,,,1,1,2,1,1,2,24,0.071897,0.079235,0.000009,0.000161,0,1749,0.005871
7_181,,,1,1,2,1,1,2,19,0.101488,0.114313,0,0.000138,0,1081,0.033186
35_32,,,3,4,7,3,4,7,3,0.485714,0.568627,0.000273,0.000201,0,689,0.055126
35_33,,,1,0,1,1,0,1,0,0,0,0,0.000138,0,682,0.033186
57_27,,,2,3,5,2,3,5,21,0.077073,0.086518,0.001745,0.00032,0,1081,0.101738
5_67,,,9,3,12,9,3,12,20,0.099134,0.113029,0.005166,0.000845,0,1081,0.164585
7_50,,,2,0,2,2,0,2,0,0,0,0,0.000192,0,826,0.054179
19_30,,,1,0,1,1,0,1,0,0,0,0,0.000163,0,825,0.025826
19_36,,,1,0,1,1,0,1,0,0,0,0,0.000163,0,824,0.025826
9_30,,,1,0,1,1,0,1,0,0,0,0,0.000243,0,499,0.072212
5_105,,,1,0,1,1,0,1,0,0,0,0,0.000183,0,1178,0.029623
28_55,,,4,0,4,4,0,4,0,0,0,0,0.00029,0,891,0.107251
5_87,,,0,4,4,0,4,4,2,0.75,0.833333,0,0.000113,0,1766,0
7_31,,,3,0,3,3,0,3,0,0,0,0,0.00019,0,205,0.064518
25_67,,,2,1,3,2,1,3,1,1,1,0.000065,0.000277,0,828,0.034026
66_1,,,1,1,2,1,1,2,1,1,1,0,0.000137,0,1765,0.005871
66_2,,,1,0,1,1,0,1,0,0,0,0,0.000137,0,1764,0.005871
5_93,,,0,1,1,0,1,1,19,0.103461,0.113279,0,0.000113,0,1767,0
5_94,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,1768,0
5_102,,,0,4,4,0,4,4,19,0.107011,0.124231,0,0.000113,0,1769,0
6_109,,,4,0,4,4,0,4,0,0,0,0,0.000345,0,566,0.175288
6_111,,,8,6,14,8,6,14,20,0.102814,0.116922,0.006826,0.000887,0,1081,0.378971
17_59,,,8,4,12,8,4,12,18,0.101976,0.11772,0.004923,0.000406,0,1081,0.126113
5_103,,,1,1,2,1,1,2,5,0.276923,0.343519,0.000001,0.000161,0,1777,0.005871
6_136,,,4,4,8,4,4,8,4,0.361702,0.490196,0.000005,0.000546,0,1776,0.0453
5_109,,,4,3,7,4,3,7,3,0.538462,0.666667,0.000001,0.000332,0,1040,0.081431
7_6,,,3,2,5,3,2,5,4,0.411765,0.547619,0.000079,0.000265,0,1040,0.078736
15_92,,,5,0,5,5,0,5,0,0,0,0,0.000665,0,140,0.214862
15_93,,,5,1,6,5,1,6,2,0.571429,0.625,0.000237,0.000655,0,145,0.171794
67_1,,,2,1,3,2,1,3,24,0.074323,0.085965,0.003831,0.00029,0,1081,0.065001
5_111,,,2,3,5,2,3,5,25,0.07493,0.081987,0.000008,0.000136,0,1782,0.03516
16_68,,,1,0,1,1,0,1,0,0,0,0,0.000151,0,1781,0.022093
16_69,,,1,5,6,1,5,6,24,0.080824,0.089143,0.000108,0.000151,0,1780,0.022093
5_115,,,1,5,6,1,5,6,1,1,1,0.000313,0.000199,0,904,0.065155
5_112,,,1,0,1,1,0,1,0,0,0,0,0.000146,0,903,0.02879
5_113,,,1,0,1,1,0,1,0,0,0,0,0.000146,0,902,0.02879
5_114,,,1,0,1,1,0,1,0,0,0,0,0.000146,0,901,0.02879
40_46,,,3,0,3,3,0,3,0,0,0,0,0.000279,0,704,0.080531
5_119,,,2,3,5,2,3,5,1,1,1,0.000227,0.000388,0,258,0.142747
37_61,,,2,0,2,2,0,2,0,0,0,0,0.000412,0,255,0.070229
83_26,,,1,1,2,1,1,2,1,1,1,0,0.000223,0,256,0.049515
7_187,,,6,5,11,6,5,11,23,0.074437,0.084176,0.003077,0.000732,0,1081,0.155333
79_42,,,2,0,2,2,0,2,0,0,0,0,0.000259,0,89,0.075816
79_43,,,1,0,1,1,0,1,0,0,0,0,0.000135,0,1616,0.010387
79_44,,,2,1,3,2,1,3,24,0.069317,0.076185,0,0.000154,0,1615,0.016258
15_14,,,4,0,4,4,0,4,0,0,0,0,0.000319,0,55,0.112848
15_15,,,4,0,4,4,0,4,0,0,0,0,0.000319,0,54,0.112848
52_44,,,2,2,4,2,2,4,1,1,1,0,0.000164,0,790,0.028621
6_8,,,0,2,2,0,2,2,22,0.089377,0.099289,0,0.000113,0,1783,0
15_8,,,3,0,3,3,0,3,0,0,0,0,0.000277,0,734,0.081165
25_22,,,3,7,10,3,7,10,21,0.098033,0.112577,0.001511,0.000321,0,1081,0.042928
6_9,,,0,2,2,0,2,2,20,0.103559,0.12055,0,0.000113,0,1784,0
17_95,,,2,0,2,2,0,2,0,0,0,0,0.000213,0,567,0.050238
39_64,,,1,0,1,1,0,1,0,0,0,0,0.000137,0,1119,0.010387
51_56,,,4,1,5,4,1,5,1,1,1,0.000025,0.000347,0,762,0.105128
51_57,,,2,0,2,2,0,2,0,0,0,0,0.000166,0,875,0.02418
51_58,,,3,0,3,3,0,3,0,0,0,0,0.000195,0,874,0.034568
6_17,,,0,1,1,0,1,1,2,0.666667,0.75,0,0.000113,8,1787,0
35_2,,,2,1,3,2,1,3,1,1,1,0,0.000304,8,1786,0.011742
6_19,,,11,2,13,11,2,13,18,0.101809,0.113368,0.000153,0.000967,0,1081,0.567147
6_150,,,1,0,1,1,0,1,0,0,0,0,0.000523,0,590,0.185313
6_22,,,1,1,2,1,1,2,24,0.075932,0.08589,0.000079,0.000148,0,1081,0.04305
28_62,,,1,1,2,1,1,2,23,0.082164,0.096064,0.000101,0.000239,0,1081,0.020394
40_73,,,1,0,1,1,0,1,0,0,0,0,0.000401,0,150,0.136984
40_74,,,1,1,2,1,1,2,3,0.5,0.583333,0,0.000401,0,151,0.136984
6_25,,,0,2,2,0,2,2,23,0.077495,0.086111,0,0.000113,0,1788,0
8_23,,,5,0,5,5,0,5,0,0,0,0,0.000285,0,549,0.085561
6_28,,,13,6,19,13,6,19,25,0.069393,0.079772,0.00471,0.001158,0,1081,0.609244
6_24,,,3,0,3,3,0,3,0,0,0,0,0.000581,0,149,0.342754
6_27,,,10,0,10,10,0,10,0,0,0,0,0.000956,0,269,0.626835
17_102,,,3,2,5,3,2,5,2,0.75,0.833333,0.000158,0.00046,0,1013,0.239078
27_14,,,6,0,6,6,0,6,0,0,0,0,0.000795,0,1010,0.312022
29_11,,,2,2,4,2,2,4,24,0.074237,0.083186,0.004207,0.000343,0,1081,0.222234
6_30,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,1789,0
52_15,,,7,0,7,7,0,7,0,0,0,0,0.000351,0,122,0.093463
6_33,,,1,3,4,1,3,4,2,0.8,0.875,0,0.000118,0,1793,0.005871
18_6,,,2,3,5,2,3,5,1,1,1,0.000001,0.000272,0,1792,0.055282
26_3,,,3,2,5,3,2,5,2,0.75,0.833333,0.000002,0.000296,0,1792,0.102757
35_8,,,5,0,5,5,0,5,0,0,0,0,0.000518,0,1790,0.153523
6_34,,,3,4,7,3,4,7,2,0.75,0.833333,0.000026,0.000313,0,931,0.062165
37_171,,,4,2,6,4,2,6,2,0.75,0.833333,0.000002,0.000276,0,24,0.139116
37_172,,,4,0,4,4,0,4,0,0,0,0,0.000276,0,23,0.139116
37_173,,,4,0,4,4,0,4,0,0,0,0,0.000276,0,22,0.139116
6_35,,,1,1,2,1,1,2,26,0.067653,0.077059,0,0.000156,0,1795,0.012476
10_99,,,7,10,17,7,10,17,25,0.072521,0.087175,0.00042,0.000861,0,1794,0.129489
6_36,,,2,1,3,2,1,3,19,0.092488,0.100718,0.000149,0.000192,0,1797,0.011742
36_70,,,1,2,3,1,2,3,18,0.101856,0.11359,0.000249,0.000276,0,1796,0.014903
6_37,,,0,3,3,0,3,3,19,0.103104,0.118954,0,0.000113,0,1799,0
26_4,,,2,3,5,2,3,5,25,0.072481,0.083946,0.000107,0.00024,0,1798,0.011742
29_60,,,1,1,2,1,1,2,27,0.059731,0.065413,0,0.00035,0,1081,0.161291
81_5,,,1,2,3,1,2,3,28,0.059372,0.065643,0.000079,0.00035,0,1081,0.161291
6_41,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,1800,0
17_67,,,10,0,10,10,0,10,0,0,0,0,0.00095,0,748,0.159404
6_46,,,1,3,4,1,3,4,21,0.09817,0.109647,0.000101,0.000127,0,1809,0.012558
8_24,,,2,2,4,2,2,4,20,0.108281,0.121674,0.001571,0.000194,0,1081,0.038592
10_31,,,1,9,10,1,9,10,22,0.089467,0.100184,0,0.000149,0,1809,0.012558
67_23,,,3,0,3,3,0,3,0,0,0,0,0.00021,0,1801,0.030987
6_49,,,0,1,1,0,1,1,2,0.666667,0.75,0,0.000113,0,1810,0
6_82,,,2,1,3,2,1,3,1,1,1,0,0.002778,0,162,0.089753
6_50,,,0,1,1,0,1,1,26,0.070813,0.078395,0,0.000113,0,1811,0
6_51,,,2,2,4,2,2,4,1,1,1,0.000157,0.00023,0,899,0.119871
23_57,,,1,0,1,1,0,1,0,0,0,0,0.00021,0,897,0.044089
6_52,,,3,6,9,3,6,9,19,0.111303,0.124736,0.002582,0.000378,0,1081,0.110576
6_53,,,5,7,12,5,7,12,20,0.100323,0.112086,0.002156,0.000518,0,1081,0.155918
18_28,,,3,2,5,3,2,5,19,0.113305,0.12532,0.004177,0.000401,0,1081,0.106982
26_111,,,3,1,4,3,1,4,1,1,1,0.00003,0.000246,0,982,0.107253
26_112,,,3,0,3,3,0,3,0,0,0,0,0.000413,0,981,0.107283
26_113,,,1,0,1,1,0,1,0,0,0,0,0.000166,0,980,0.044231
11_27,,,2,1,3,2,1,3,2,0.6,0.666667,0.000103,0.000196,0,199,0.085832
19_73,,,2,6,8,2,6,8,21,0.091229,0.100542,0.001799,0.00042,0,1081,0.101414
19_74,,,1,0,1,1,0,1,0,0,0,0,0.000176,0,195,0.061865
29_69,,,1,0,1,1,0,1,0,0,0,0,0.000176,0,194,0.061865
46_11,,,3,1,4,3,1,4,21,0.091181,0.098625,0.000101,0.000283,0,1081,0.106791
6_54,,,3,1,4,3,1,4,3,0.5,0.583333,0,0.000442,0,909,0.097486
6_59,,,13,2,15,13,2,15,25,0.064811,0.070469,0.002448,0.001234,0,1081,0.39278
31_34,,,5,2,7,5,2,7,24,0.069294,0.076468,0.002616,0.000892,0,1081,0.286357
40_19,,,3,0,3,3,0,3,0,0,0,0,0.000765,0,88,0.161072
13_10,,,7,5,12,7,5,12,22,0.094867,0.107899,0.00352,0.000519,0,1081,0.215599
28_73,,,3,1,4,3,1,4,21,0.083815,0.092872,0.000591,0.00021,0,1081,0.087423
78_10,,,1,1,2,1,1,2,1,1,1,0.000014,0.000165,0,807,0.055315
78_11,,,1,0,1,1,0,1,0,0,0,0,0.000165,0,806,0.055315
6_61,,,3,7,10,3,7,10,22,0.088458,0.102885,0.002112,0.000345,0,1081,0.06829
50_17,,,2,0,2,2,0,2,0,0,0,0,0.000166,0,508,0.054576
50_18,,,3,4,7,3,4,7,23,0.088261,0.102255,0.002447,0.000524,0,1081,0.09556
82_10,,,4,0,4,4,0,4,0,0,0,0,0.000301,0,446,0.104281
82_11,,,3,0,3,3,0,3,0,0,0,0,0.000277,0,445,0.09841
82_12,,,3,0,3,3,0,3,0,0,0,0,0.000277,0,444,0.09841
6_62,,,4,4,8,4,4,8,23,0.077769,0.092652,0.000389,0.00033,0,1081,0.04407
18_47,,,8,10,18,8,10,18,25,0.075609,0.089305,0.003492,0.000452,0,1081,0.387356
18_49,,,10,6,16,10,6,16,27,0.067367,0.078935,0.004045,0.001808,0,1081,0.647536
56_49,,,4,0,4,4,0,4,0,0,0,0,0.000295,0,10,0.207387
56_50,,,4,3,7,4,3,7,24,0.078242,0.090494,0.001931,0.000295,0,1081,0.207387
6_63,,,0,3,3,0,3,3,2,0.714286,0.8,0,0.000113,0,1816,0
10_22,,,1,1,2,1,1,2,1,1,1,0,0.000145,0,1815,0.005871
27_63,,,1,2,3,1,2,3,1,1,1,0,0.000145,0,1814,0.005871
6_65,,,1,7,8,1,7,8,4,0.538462,0.696429,0.000001,0.000208,0,1819,0.005871
17_66,,,1,0,1,1,0,1,0,0,0,0,0.000138,0,1818,0.010387
17_69,,,1,0,1,1,0,1,0,0,0,0,0.000138,0,1817,0.010387
67_18,,,3,0,3,3,0,3,0,0,0,0,0.000912,0,60,0.27395
6_66,,,0,1,1,0,1,1,22,0.084663,0.097844,0,0.000113,0,1820,0
18_29,,,4,6,10,4,6,10,21,0.092441,0.112996,0.007128,0.000499,0,1081,0.085962
6_67,,,0,2,2,0,2,2,2,0.666667,0.75,0,0.000113,0,1823,0
13_38,,,1,2,3,1,2,3,1,1,1,0,0.000161,0,1822,0.005871
38_88,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,1821,0.005871
74_38,,,5,0,5,5,0,5,0,0,0,0,0.000258,0,233,0.120817
74_39,,,5,0,5,5,0,5,0,0,0,0,0.000258,0,232,0.120817
6_71,,,1,3,4,1,3,4,19,0.099851,0.112324,0.003937,0.000693,0,1081,0.07422
16_37,,,2,6,8,2,6,8,18,0.110673,0.128278,0.005619,0.000331,0,1081,0.07789
39_37,,,1,0,1,1,0,1,0,0,0,0,0.000309,0,715,0.026964
14_48,,,5,1,6,5,1,6,1,1,1,0.000052,0.000399,0,148,0.221243
20_107,,,6,0,6,6,0,6,0,0,0,0,0.000293,0,5,0.343047
21_99,,,2,1,3,2,1,3,1,1,1,0.000001,0.000128,0,1174,0.046805
22_1,,,3,15,18,3,15,18,22,0.086684,0.110028,0.000222,0.000334,0,1172,0.068911
22_2,,,1,0,1,1,0,1,0,0,0,0,0.000119,0,1165,0.024105
27_87,,,3,3,6,3,3,6,21,0.091656,0.109968,0.000442,0.000185,0,1164,0.063907
36_59,,,5,5,10,5,5,10,24,0.076389,0.089698,0.0006,0.000258,0,1081,0.18096
36_61,,,4,0,4,4,0,4,0,0,0,0,0.000245,0,1015,0.09125
36_62,,,4,1,5,4,1,5,29,0.061778,0.070941,0.001364,0.000284,0,1081,0.09125
36_63,,,1,0,1,1,0,1,0,0,0,0,0.000119,0,1163,0.024105
38_15,,,2,0,2,2,0,2,0,0,0,0,0.000138,0,1162,0.058036
40_32,,,2,4,6,2,4,6,25,0.075229,0.089604,0.000115,0.000138,0,1161,0.058036
45_28,,,4,4,8,4,4,8,28,0.065799,0.078671,0.002039,0.000488,0,1081,0.106836
54_8,,,6,2,8,6,2,8,1,1,1,0.000155,0.000873,0,812,0.179928
79_6,,,2,2,4,2,2,4,1,1,1,0.000002,0.000138,0,1133,0.058036
79_7,,,2,0,2,2,0,2,0,0,0,0,0.000138,0,1130,0.058036
79_8,,,2,0,2,2,0,2,0,0,0,0,0.000138,0,1129,0.058036
6_74,,,0,9,9,0,9,9,23,0.082096,0.094603,0,0.000113,0,1831,0
