Id,Label,timeset,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,Clustering Coefficient,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
3_134,,,0,0,0,0,0,1,1,1,1,1,0,0,0,8,0,0.000113,4,1611,0,0
2_274,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,8,0,0.000208,4,1610,0,0.003053
3_135,,,2,0.000481,0.326918,0.031274,2,2,4,23,0.077506,0.086421,22224.215873,0.00001,0.003525,36,0,0.000474,0,1081,0,0.135072
3_142,,,5,0.001203,0.326918,0.027752,5,4,9,20,0.094567,0.104629,46946.201443,0.000065,0.000002,3,0.285714,0.000341,0,1081,0.160714,0.139109
3_145,,,0,0,0,0,0,5,5,24,0.09803,0.114003,0,0,0.000056,21,0.2,0.000113,0,1618,0.1,0
6_2,,,1,0.000241,0.000241,0.000241,1,5,6,23,0.098574,0.114106,1294.1,0.000007,0.000104,21,0.133333,0.000132,0,1617,0.066667,0.003053
17_18,,,4,0.000962,0.000962,0.000962,4,0,4,0,0,0,0,0.000109,0,21,0.666667,0.000197,0,1612,0.333333,0.025591
17_19,,,6,0.001443,0.004089,0.001363,6,0,6,0,0,0,0,0.000113,0,21,0.266667,0.000372,0,1366,0.133333,0.044245
35_11,,,2,0.000481,0.000481,0.000481,2,3,5,23,0.087684,0.102473,446.9,0.000121,0.004373,21,0.2,0.000151,0,1614,0.1,0.006105
42_20,,,3,0.000722,0.000722,0.000722,3,4,7,1,1,1,2,0.000078,0.000239,21,0.52381,0.000162,0,1613,0.261905,0.012145
3_153,,,0,0,0,0,0,1,1,35,0.043304,0.046583,0,0,0.000015,75,0,0.000113,0,1620,0,0
20_71,,,5,0.001203,0.001203,0.001203,5,1,6,34,0.045238,0.04896,3482,0.000115,0.000007,75,0.2,0.000498,0,1619,0.1,0.033318
3_154,,,1,0.000241,0.000241,0.000241,1,2,3,6,0.333333,0.468182,1,0.000001,0,3,0,0.000142,0,1622,0,0.008045
8_11,,,1,0.000241,0.000241,0.000241,1,5,6,5,0.44,0.639394,9,0,0.000004,3,0,0.000173,0,1622,0,0.008045
48_12,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0,0,3,0,0.000173,0,1621,0,0.008045
3_159,,,1,0.000241,0.000241,0.000241,1,3,4,19,0.096193,0.109987,1741,0,0.000306,25,0,0.000208,0,1624,0,0.003053
23_40,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.00004,0,25,0,0.000172,0,1623,0,0.00604
3_160,,,0,0,0,0,0,1,1,23,0.08485,0.092263,0,0,0,3,0,0.000113,0,1625,0,0
3_162,,,0,0,0,0,0,2,2,26,0.070972,0.07965,0,0,0.000022,20,0,0.000113,0,1626,0,0
28_61,,,2,0.000481,0.001443,0.000866,2,2,4,3,0.571429,0.708333,24,0.000155,0.006739,22,0,0.000189,0,1553,0,0.023
6_130,,,4,0.000962,0.326918,0.031369,4,14,18,18,0.126602,0.158625,224951.450839,0.000314,0.001105,23,0.058333,0.000329,0,1081,0.033333,0.167192
6_132,,,1,0.000241,0.326918,0.030598,1,2,3,26,0.069646,0.079783,10119.199026,0.000076,0.000018,50,0.333333,0.000167,0,1081,0.333333,0.059781
12_109,,,7,0.001684,0.326918,0.031217,7,12,19,21,0.092539,0.109759,37883.884382,0.001828,0.011105,3,0.066667,0.000499,0,1081,0.041667,0.360031
25_20,,,6,0.001443,0.326918,0.031219,6,3,9,20,0.099474,0.115268,37980.474747,0.001994,0.000488,23,0.333333,0.000315,0,1081,0.190476,0.366235
30_21,,,3,0.000722,0.327881,0.030749,3,1,4,3,0.454545,0.533333,5829.1,0.000079,0,53,0,0.000442,0,279,0,0.081986
3_173,,,2,0.000481,0.000481,0.000481,2,1,3,1,1,1,2,0.000128,0.000003,55,0,0.000218,0,1627,0,0.006105
74_8,,,2,0.000481,0.006495,0.001736,2,0,2,0,0,0,0,0.000026,0,55,0,0.000328,0,1124,0,0.041151
3_175,,,0,0,0,0,0,10,10,26,0.068171,0.079919,0,0,0.00097,33,0.088889,0.000113,0,1632,0.055556,0
4_76,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000126,0,33,0,0.000122,0,1631,0,0.003053
39_36,,,3,0.000722,0.002165,0.001026,3,0,3,0,0,0,0,0.000254,0,21,0,0.000193,0,1630,0,0.026451
39_38,,,1,0.000241,0.000241,0.000241,1,3,4,2,0.8,0.875,4,0.000126,0.000019,30,0,0.000122,0,1629,0,0.003053
40_51,,,14,0.003368,0.330767,0.038952,14,0,14,0,0,0,0,0.002708,0,33,0.076923,0.000824,0,11,0.038462,0.405685
47_7,,,3,0.000722,0.006495,0.001736,3,1,4,26,0.067767,0.074587,0,0.000155,0.000018,33,0.666667,0.000223,0,1211,0.333333,0.05184
58_19,,,3,0.000722,0.001443,0.000962,3,0,3,0,0,0,0,0.000232,0,33,0,0.000226,0,1628,0,0.018119
58_21,,,9,0.002165,0.329324,0.032229,9,2,11,1,1,1,511.783333,0.000611,0.00074,33,0.254545,0.000482,0,21,0.127273,0.171227
9_55,,,3,0.000722,0.326918,0.025183,3,3,6,21,0.105535,0.118801,40364.316486,0.000055,0.000141,81,0.4,0.000229,0,1081,0.3,0.178588
23_55,,,7,0.001684,0.327159,0.027297,7,0,7,0,0,0,0,0.000532,0,81,0.142857,0.000428,0,294,0.071429,0.243924
23_56,,,7,0.001684,0.326918,0.02726,7,12,19,22,0.095612,0.108982,39329.059343,0.000532,0.000081,81,0.085714,0.000428,0,1081,0.042857,0.243924
68_44,,,3,0.000722,0.326918,0.02731,3,4,7,23,0.087299,0.096577,26382.394805,0.000041,0.003072,81,0.133333,0.00027,0,1081,0.1,0.171433
3_179,,,4,0.000962,0.326918,0.032034,4,2,6,23,0.08012,0.091351,79434.043254,0.000046,0.000002,5,0,0.000352,0,1081,0,0.09017
72_26,,,3,0.000722,0.327159,0.029241,3,0,3,0,0,0,0,0.000008,0,5,0,0.000318,0,1009,0,0.042777
72_27,,,3,0.000722,0.326918,0.029218,3,1,4,22,0.087015,0.101953,80772.459921,0.000008,0.002129,5,0,0.000318,0,1081,0,0.042777
3_181,,,1,0.000241,0.003608,0.001083,1,1,2,5,0.380952,0.472917,97.4,0.000073,0.00008,22,0,0.000134,0,1458,0,0.020688
3_185,,,3,0.000722,0.326918,0.02865,3,8,11,21,0.094419,0.107225,56902.267591,0.000015,0.000036,20,0.109091,0.000848,0,1081,0.054545,0.083256
13_26,,,2,0.000481,0.326918,0.026375,2,5,7,23,0.087528,0.098079,12493.625,0.000006,0.000174,20,0.238095,0.000237,0,1081,0.119048,0.055028
16_96,,,4,0.000962,0.327159,0.02644,4,0,4,0,0,0,0,0.000007,0,20,0.166667,0.000285,0,286,0.083333,0.061133
28_60,,,1,0.000241,0.326918,0.026359,1,5,6,24,0.080621,0.089368,1731.377381,0.000005,0.000014,20,0.4,0.000203,0,1081,0.2,0.037834
55_26,,,4,0.000962,0.326918,0.027587,4,1,5,21,0.092367,0.099127,11830.957071,0.000024,0.000002,20,0.166667,0.000478,0,1081,0.083333,0.123612
55_27,,,4,0.000962,0.326918,0.027599,4,2,6,20,0.101869,0.110646,59623.634271,0.000024,0.000006,20,0.066667,0.000478,0,1081,0.033333,0.123612
87_16,,,5,0.001203,0.3274,0.026463,5,0,5,0,0,0,0,0.000043,0,20,0.4,0.000318,0,285,0.2,0.088511
87_17,,,6,0.001443,0.3274,0.026481,6,0,6,0,0,0,0,0.000045,0,20,0.266667,0.000337,0,284,0.133333,0.091564
2_156,,,3,0.000722,0.3274,0.024495,3,0,3,0,0,0,0,0.000159,0,3,0,0.000238,0,920,0,0.03097
12_105,,,3,0.000722,0.329324,0.027661,3,0,3,0,0,0,0,0.00002,0,102,0.333333,0.000309,0,358,0.166667,0.055639
12_106,,,2,0.000481,0.326918,0.026191,2,2,4,23,0.074488,0.084125,32976.463861,0.000004,0.000057,36,0,0.000268,0,1081,0,0.031923
28_88,,,3,0.000722,0.326918,0.025453,3,4,7,20,0.101761,0.111725,16672.41135,0.000017,0.000015,20,0.133333,0.000645,0,1081,0.066667,0.06352
3_195,,,2,0.000481,0.000481,0.000481,2,3,5,17,0.098184,0.109637,2690.333333,0,0.000013,33,0.1,0.00024,0,1633,0.05,0.006105
85_8,,,5,0.001203,0.329565,0.019921,5,0,5,0,0,0,0,0.000031,0,33,0.3,0.000427,0,1063,0.2,0.123142
40_4,,,2,0.000481,0.000962,0.000641,2,3,5,5,0.423077,0.556061,1,0.001523,0.000917,9,0.666667,0.000148,0,1554,0.333333,0.023
86_17,,,4,0.000962,0.002165,0.001392,4,1,5,2,0.6,0.666667,4.833333,0.000269,0.000451,9,0.2,0.000243,0,1551,0.1,0.032092
3_198,,,2,0.000481,0.326918,0.024423,2,1,3,23,0.087277,0.094852,2041.044048,0.000004,0.000018,20,0,0.000166,0,1081,0,0.020247
3_113,,,4,0.000962,0.32764,0.02827,4,0,4,0,0,0,0,0.000215,0,17,0.333333,0.000374,0,680,0.25,0.178471
5_82,,,4,0.000962,0.326918,0.025826,5,1,6,22,0.071608,0.078528,21849.186926,0.000079,0.000001,17,0.133333,0.000212,0,1081,0.066667,0.189883
5_83,,,3,0.000722,0.327159,0.02581,4,0,4,0,0,0,0,0.000078,0,17,0.333333,0.000164,0,638,0.166667,0.18683
5_84,,,1,0.000241,0.326918,0.025745,1,5,6,19,0.100288,0.114225,712.130357,0.000045,0.000177,17,0.3,0.000135,0,1081,0.2,0.080418
5_85,,,1,0.000241,0.327159,0.02578,1,0,1,0,0,0,0,0.000045,0,17,0,0.000135,0,890,0,0.080418
17_109,,,4,0.000962,0.3274,0.027792,4,1,5,1,1,1,1359,0.000106,0.000001,17,0.2,0.000278,0,670,0.15,0.15164
3_200,,,0,0,0,0,0,1,1,22,0.075363,0.082837,0,0,0.000009,5,0,0.000113,0,1637,0,0
19_71,,,3,0.000722,0.000962,0.00077,3,5,8,21,0.081459,0.092359,5906.791342,0.00007,0.010471,5,0,0.000238,0,1636,0,0.012145
4_1,,,4,0.000962,0.329324,0.027935,4,2,6,1,1,1,2721,0.000005,0.000017,53,0,0.000816,0,278,0,0.0681
59_18,,,1,0.000241,0.329324,0.025752,1,1,2,2,0.666667,0.75,0,0.000002,0.000001,53,0,0.000459,0,278,0,0.033392
85_9,,,2,0.000481,0.329565,0.025941,2,0,2,0,0,0,0,0.000129,0,32,0,0.000498,0,277,0,0.053073
4_3,,,1,0.000241,0.000241,0.000241,1,4,5,3,0.666667,0.805556,3,0.000002,0.000003,6,0,0.000176,0,1640,0,0.008045
4_127,,,1,0.000241,0.000241,0.000241,1,2,3,2,0.6,0.666667,2,0,0.000014,6,0,0.00015,0,1640,0,0.008045
4_129,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0,0,6,0,0.00015,0,1639,0,0.008045
35_1,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0,0,6,0,0.00015,0,1638,0,0.008045
4_6,,,1,0.000241,0.3274,0.024807,1,1,2,2,0.666667,0.75,0,0,0,28,0,0.000357,0,793,0,0.026117
4_8,,,1,0.000241,0.000241,0.000241,1,6,7,2,0.578947,0.636364,22,0,0.000025,20,0.142857,0.000161,0,1657,0.071429,0.003053
6_141,,,3,0.000722,0.001203,0.000859,3,18,21,1,1,1,84,0.000005,0.000012,20,0.014286,0.000178,0,1656,0.007143,0.015132
47_10,,,3,0.000722,0.332451,0.036479,3,0,3,0,0,0,0,0.000074,0,20,0,0.000999,0,61,0,0.249929
68_17,,,2,0.000481,0.001443,0.000787,2,0,2,0,0,0,0,0.000005,0,20,1,0.000144,0,1643,0.5,0.020917
68_23,,,2,0.000481,0.001443,0.000787,2,0,2,0,0,0,0,0.000005,0,20,1,0.000144,0,1642,0.5,0.020917
68_24,,,2,0.000481,0.001443,0.000787,2,0,2,0,0,0,0,0.000005,0,20,1,0.000144,0,1641,0.5,0.020917
8_12,,,2,0.000481,0.329324,0.026802,2,0,2,0,0,0,0,0.000036,0,6,0,0.000457,0,942,0,0.059876
4_58,,,2,0.000481,0.328362,0.028686,2,0,2,0,0,0,0,0.000046,0,20,0,0.000363,0,995,0,0.050245
4_14,,,0,0,0,0,0,1,1,2,0.666667,0.75,0,0,0.000002,20,0,0.000113,0,1658,0,0
40_84,,,9,0.002165,0.326918,0.026864,9,3,12,22,0.09612,0.106849,55863.873413,0.001828,0.00004,10,0.109091,0.000566,0,1081,0.054545,0.135949
40_85,,,8,0.001924,0.3274,0.02723,8,0,8,0,0,0,0,0.000292,0,10,0.071429,0.000558,0,481,0.035714,0.129226
33_21,,,2,0.000481,0.328843,0.022925,2,0,2,0,0,0,0,0,0,14,0,0.000294,0,937,0,0.022028
4_22,,,0,0,0,0,0,3,3,18,0.111832,0.127822,0,0,0.000717,21,0,0.000113,0,1659,0,0
17_32,,,3,0.000722,0.3274,0.019274,3,0,3,0,0,0,0,0.000147,0,21,0,0.000277,0,853,0,0.01592
4_24,,,1,0.000241,0.327159,0.028678,1,3,4,3,0.5,0.611111,12234,0.00001,0.000003,14,0.166667,0.000169,0,941,0.083333,0.08078
24_33,,,3,0.000722,0.326918,0.031206,3,1,4,20,0.104038,0.114488,118813.07591,0.000013,0.000004,11,0.166667,0.000381,0,1081,0.083333,0.125738
33_4,,,2,0.000481,0.326918,0.030653,2,2,4,21,0.085497,0.094265,7994.104545,0.000012,0.000002,11,0.333333,0.000307,0,1081,0.25,0.159913
33_37,,,5,0.001203,0.326918,0.033217,5,4,9,19,0.109234,0.125954,129456.284431,0.000092,0.000018,11,0.133333,0.000646,0,1081,0.066667,0.221267
44_56,,,2,0.000481,0.327159,0.02873,2,0,2,0,0,0,0,0.000102,0,91,0,0.000245,0,215,0,0.100598
4_21,,,1,0.000241,0.3274,0.026404,1,0,1,0,0,0,0,0,0,14,0,0.000161,0,934,0,0.027197
4_25,,,3,0.000722,0.326918,0.02865,3,3,6,19,0.116073,0.131844,122476.487021,0.000028,0.000172,20,0.1,0.00054,0,1081,0.1,0.120483
24_2,,,1,0.000241,0.327159,0.026379,1,0,1,0,0,0,0,0.000022,0,20,0,0.000266,0,921,0,0.045154
33_56,,,1,0.000241,0.326918,0.026351,1,9,10,20,0.10616,0.126188,46347.424134,0.000022,0.001159,3,0.022222,0.000266,0,1081,0.011111,0.045154
4_29,,,3,0.000722,0.001443,0.000866,3,3,6,21,0.097992,0.111659,4901.402381,0.000001,0.000707,91,0,0.000268,0,1111,0,0.030539
24_61,,,1,0.000241,0.001443,0.000577,1,3,4,22,0.089269,0.099293,12,0.000092,0.000001,91,0,0.000189,0,1111,0,0.019819
4_31,,,1,0.000241,0.326918,0.021756,1,11,12,21,0.104225,0.126403,23058.26425,0.000014,0.000946,36,0.030303,0.000199,0,1081,0.022727,0.029903
3_77,,,1,0.000241,0.327159,0.020428,1,0,1,0,0,0,0,0.000123,0,36,0,0.000128,0,862,0,0.015102
4_93,,,3,0.000722,0.326918,0.024522,3,7,10,21,0.106419,0.12991,7564.229762,0.000143,0.00167,36,0.194444,0.000221,0,1081,0.111111,0.07538
8_15,,,1,0.000241,0.327159,0.020428,1,0,1,0,0,0,0,0.000123,0,36,0,0.000128,0,861,0,0.015102
22_31,,,4,0.000962,0.326918,0.031809,4,1,5,20,0.090828,0.099489,67639.305531,0.000137,0,36,0.1,0.000683,0,1081,0.05,0.197849
24_23,,,1,0.000241,0.327159,0.020428,1,4,5,1,1,1,5440,0.000123,0,36,0,0.000128,0,860,0,0.015102
25_68,,,5,0.001203,0.326918,0.031241,5,1,6,21,0.098981,0.118346,105850.127278,0.003132,0.000102,36,0.3,0.000306,0,1081,0.15,0.250785
25_70,,,4,0.000962,0.326918,0.026408,4,3,7,21,0.099622,0.115587,12063.064683,0.00295,0.000125,36,0.266667,0.000259,0,1081,0.133333,0.150599
47_25,,,1,0.000241,0.327159,0.020428,1,0,1,0,0,0,0,0.000123,0,36,0,0.000128,0,855,0,0.015102
60_12,,,1,0.000241,0.327159,0.020428,1,1,2,1,1,1,1358,0.000123,0.000019,21,0,0.000128,0,854,0,0.015102
4_32,,,0,0,0,0,0,1,1,18,0.089452,0.097403,0,0,0,33,0,0.000113,0,1660,0,0
4_33,,,0,0,0,0,0,2,2,22,0.079511,0.08831,0,0,0.000011,36,0,0.000113,0,1663,0,0
8_75,,,2,0.000481,0.327881,0.02309,2,2,4,5,0.309524,0.375641,26,0.000082,0.00062,36,0.333333,0.000241,0,1051,0.333333,0.030507
33_6,,,2,0.000481,0.000962,0.00055,2,2,4,21,0.085507,0.094267,3588.333333,0.000001,0.000004,11,0,0.000233,0,1662,0,0.010524
19_32,,,1,0.000241,0.326918,0.025663,1,3,4,21,0.08682,0.09597,0,0.000108,0.000858,36,1,0.000172,0,1081,0.666667,0.02267
4_37,,,0,0,0,0,0,4,4,25,0.067853,0.074759,0,0,0.000011,6,0,0.000113,0,1667,0,0
4_38,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000001,0,6,0,0.000137,0,1666,0,0.003053
100_6,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000001,0,6,0,0.000137,0,1665,0,0.003053
100_7,,,2,0.000481,0.326918,0.023367,2,1,3,24,0.072625,0.079335,1739,0.00008,0.000015,6,0.333333,0.00017,0,1081,0.166667,0.026888
100_8,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000001,0,6,0,0.000137,0,1664,0,0.003053
6_160,,,2,0.000481,0.327159,0.03501,2,1,3,2,0.571429,0.625,4699.533333,0.001048,0,22,0.333333,0.000291,0,526,0.166667,0.157856
21_47,,,7,0.001684,0.326918,0.038894,7,3,10,27,0.066399,0.076396,6444.245238,0.024326,0.006991,22,0.238095,0.001028,0,1081,0.119048,0.544711
31_16,,,4,0.000962,0.326918,0.035163,4,3,7,28,0.062352,0.07096,1212.000794,0.002147,0.003625,21,0.2,0.000603,0,1081,0.133333,0.351832
99_6,,,1,0.000241,0.327159,0.035007,1,0,1,0,0,0,0,0.00055,0,22,0,0.000272,0,523,0,0.154804
99_7,,,7,0.001684,0.330046,0.04141,7,1,8,4,0.333333,0.372549,14418.944444,0.001791,0.000005,22,0.071429,0.000755,0,86,0.035714,0.380178
99_8,,,7,0.001684,0.330046,0.04141,7,0,7,0,0,0,0,0.001791,0,22,0.095238,0.000755,0,70,0.047619,0.380178
4_41,,,4,0.000962,0.326918,0.026933,4,2,6,28,0.062343,0.071538,10128.05,0.000594,0.000159,22,0.1,0.000256,0,1081,0.05,0.045011
16_89,,,1,0.000241,0.326918,0.024884,1,6,7,29,0.058734,0.068127,7458.316667,0.000021,0.00011,22,0.333333,0.000221,0,1081,0.2,0.02641
39_69,,,7,0.001684,0.326918,0.030302,7,2,9,27,0.065964,0.075074,31197.795491,0.001202,0.006472,22,0.138889,0.000648,0,1081,0.097222,0.151354
4_42,,,1,0.000241,0.326918,0.028458,1,2,3,29,0.059545,0.066979,675.25,0.000046,0.000066,4,0.333333,0.000121,0,1081,0.166667,0.034175
6_23,,,7,0.001684,0.327881,0.03731,7,3,10,2,0.8,0.875,3774.909524,0.000129,0.000009,4,0.142857,0.001017,0,151,0.071429,0.412028
78_40,,,3,0.000722,0.326918,0.038771,3,2,5,28,0.063122,0.071184,14430.22886,0.00038,0.003757,22,0.2,0.000408,0,1081,0.15,0.196297
2_237,,,2,0.000481,0.328602,0.026265,2,0,2,0,0,0,0,0.000019,0,20,1,0.000254,0,784,0.5,0.061224
5_6,,,2,0.000481,0.326918,0.029141,2,3,5,28,0.061745,0.069714,11030.294156,0.000019,0.000003,28,0.1,0.000202,0,1081,0.05,0.049802
5_38,,,1,0.000241,0.327159,0.026058,1,0,1,0,0,0,0,0.000018,0,20,0,0.000132,0,792,0,0.032802
6_7,,,2,0.000481,0.327159,0.026073,2,3,5,1,1,1,1863.333333,0.000039,0.000014,18,0.5,0.000142,0,791,0.25,0.035855
11_114,,,1,0.000241,0.327159,0.026058,1,0,1,0,0,0,0,0.000018,0,20,0,0.000132,0,789,0,0.032802
18_40,,,1,0.000241,0.327159,0.026058,1,0,1,0,0,0,0,0.000018,0,20,0,0.000132,0,788,0,0.032802
109_1,,,3,0.000722,0.327159,0.0262,3,0,3,0,0,0,0,0.00002,0,30,0.333333,0.000194,0,783,0.166667,0.07078
22_30,,,3,0.000722,0.326918,0.033084,3,2,5,22,0.091879,0.104093,111775.041811,0.000012,0.000032,36,0,0.000743,0,1081,0,0.114505
36_8,,,1,0.000241,0.327159,0.020106,1,1,2,1,1,1,226.25,0.000003,0.00001,18,0,0.000147,0,893,0,0.008382
36_9,,,2,0.000481,0.326918,0.028615,2,2,4,21,0.093812,0.102174,29272.385039,0.000004,0.000098,18,0,0.000178,0,1081,0,0.028911
4_48,,,5,0.001203,0.326918,0.028144,5,4,9,20,0.108858,0.130245,20904.161111,0.000246,0.000252,36,0.107143,0.000583,0,1081,0.071429,0.148023
5_72,,,1,0.000241,0.326918,0.025915,1,4,5,21,0.09821,0.1131,4051,0.000033,0.000037,55,0,0.000237,0,1081,0,0.057475
4_49,,,1,0.000241,0.326918,0.021752,1,3,4,22,0.093812,0.109846,74.833333,0.000014,0.000012,36,0.333333,0.000199,0,1081,0.166667,0.029903
53_32,,,3,0.000722,0.326918,0.023301,3,3,6,21,0.103481,0.126697,39592.219086,0.000027,0.000106,36,0,0.000305,0,1081,0,0.06019
4_50,,,0,0,0,0,0,2,2,2,0.75,0.833333,0,0,0.000009,22,0,0.000113,0,1669,0,0
2_141,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000001,0,22,0,0.000161,0,1668,0,0.003053
4_51,,,0,0,0,0,0,2,2,3,0.421053,0.520833,0,0,0.000011,18,0,0.000113,0,1671,0,0
4_54,,,3,0.000722,0.004089,0.001337,3,1,4,2,0.545455,0.583333,81,0.000081,0.000006,18,0.166667,0.000201,0,1457,0.083333,0.026793
108_3,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000001,0,18,0,0.000161,0,1670,0,0.003053
4_52,,,0,0,0,0,0,1,1,23,0.078296,0.086701,0,0,0,25,0,0.000113,0,1673,0,0
33_25,,,1,0.000241,0.000241,0.000241,1,1,2,22,0.084899,0.096289,1740,0,0.000002,25,0,0.000208,0,1672,0,0.003053
17_100,,,4,0.000962,0.005533,0.001591,4,5,9,1,1,1,95,0.000049,0.000052,18,0.083333,0.000355,0,1456,0.041667,0.032644
4_59,,,2,0.000481,0.000722,0.000541,2,4,6,18,0.111324,0.127654,3136.97619,0.000052,0.000007,91,0.1,0.000328,0,1112,0.05,0.021084
5_63,,,3,0.000722,0.011547,0.002704,3,0,3,0,0,0,0,0.000002,0,91,0,0.000301,0,1109,0,0.042072
16_43,,,1,0.000241,0.000962,0.000481,1,9,10,19,0.10949,0.13165,3087.240476,0.000001,0.001015,3,0.044444,0.000182,0,1108,0.033333,0.015044
42_10,,,2,0.000481,0.000722,0.000541,2,1,3,19,0.100178,0.110826,0,0.000052,0.000007,91,1,0.000215,0,1112,0.5,0.021084
4_61,,,2,0.000481,0.002406,0.00065,2,2,4,2,0.75,0.833333,30,0,0,4,0,0.000189,0,1677,0,0.013687
24_51,,,1,0.000241,0.002646,0.000606,1,0,1,0,0,0,0,0,0,4,0,0.000193,0,1676,0,0.011709
31_21,,,1,0.000241,0.002646,0.000606,1,1,2,1,1,1,11,0,0,4,0,0.000193,0,1675,0,0.011709
4_62,,,0,0,0,0,0,2,2,1,1,1,0,0,0.000014,4,0,0.000113,0,1680,0,0
4_60,,,2,0.000481,0.000481,0.000481,2,0,2,0,0,0,0,0.000002,0,4,0,0.000208,0,1679,0,0.006105
5_52,,,3,0.000722,0.000722,0.000722,3,0,3,0,0,0,0,0.000106,0,4,0.333333,0.000223,0,1678,0.166667,0.012145
76_20,,,1,0.000241,0.007217,0.001535,1,0,1,0,0,0,0,0,0,106,0,0.000206,0,1198,0,0.016355
4_75,,,0,0,0,0,0,2,2,29,0.057781,0.06337,0,0,0.00007,75,0,0.000113,0,1682,0,0
4_98,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0.000009,0,75,0,0.000161,0,1681,0,0.003053
47_13,,,3,0.000722,0.326918,0.025487,3,1,4,28,0.061254,0.067498,48384.359524,0.000527,0,75,0,0.000745,0,1081,0,0.058442
47_20,,,3,0.000722,0.328121,0.027015,3,1,4,2,0.666667,0.75,1,0.000046,0.000024,4,0.333333,0.000761,0,299,0.166667,0.144051
47_21,,,2,0.000481,0.328362,0.02683,2,0,2,0,0,0,0,0.000004,0,81,0,0.000703,0,298,0,0.129971
7_131,,,3,0.000722,0.327159,0.020008,3,0,3,0,0,0,0,0.000095,0,4,1,0.000302,0,878,0.666667,0.06402
21_34,,,3,0.000722,0.326918,0.026615,3,2,5,21,0.093204,0.100715,30029.998526,0.000569,0.000006,20,0,0.000293,0,1081,0,0.134171
22_45,,,5,0.001203,0.326918,0.019989,5,1,6,23,0.079628,0.086359,7753.478988,0.000129,0.000293,26,0.1,0.000332,0,1081,0.05,0.070533
4_79,,,1,0.000241,0.000241,0.000241,1,1,2,6,0.228261,0.285714,21,0.000012,0,22,0,0.000145,0,1684,0,0.003053
42_30,,,1,0.000241,0.000481,0.000321,1,3,4,5,0.28169,0.373333,40,0,0.003013,22,0,0.000236,0,1683,0,0.00604
4_81,,,1,0.000241,0.000241,0.000241,1,1,2,1,1,1,1,0.000007,0,36,0,0.000145,0,1686,0,0.003053
24_47,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0,0,36,0,0.000236,0,1685,0,0.00604
47_24,,,1,0.000241,0.327159,0.024713,1,0,1,0,0,0,0,0.000001,0,36,0,0.000166,0,1054,0,0.016839
4_90,,,0,0,0,0,0,1,1,23,0.087061,0.09667,0,0,0.000009,6,0,0.000113,0,1687,0,0
4_91,,,0,0,0,0,0,1,1,22,0.09269,0.100885,0,0,0,55,0,0.000113,0,1688,0,0
17_33,,,1,0.000241,0.327159,0.022843,1,0,1,0,0,0,0,0.000217,0,36,0,0.000139,0,713,0,0.031845
25_69,,,2,0.000481,0.327159,0.022845,2,0,2,0,0,0,0,0.000271,0,36,0,0.000187,0,712,0,0.034898
4_94,,,0,0,0,0,0,1,1,1,1,1,0,0,0.000001,33,0,0.000113,0,1689,0,0
8_26,,,2,0.000481,0.328362,0.027746,2,0,2,0,0,0,0,0.000005,0,33,0,0.000263,0,31,0,0.033526
4_97,,,1,0.000241,0.330286,0.019879,1,1,2,2,0.666667,0.75,99.269048,0,0.000019,22,0,0.000532,0,1067,0,0.036944
5_3,,,5,0.001203,0.326918,0.034034,5,6,11,24,0.095807,0.112583,160056.128662,0.000052,0.00078,20,0.054545,0.000681,0,1081,0.027273,0.094984
9_103,,,4,0.000962,0.32764,0.024506,4,0,4,0,0,0,0,0.000159,0,3,0,0.000341,0,919,0,0.037477
4_104,,,0,0,0,0,0,1,1,1,1,1,0,0,0.000015,3,0,0.000113,0,1690,0,0
3_140,,,2,0.000481,0.000722,0.000541,2,0,2,0,0,0,0,0.000116,0,3,0,0.000221,0,1601,0,0.009092
4_109,,,0,0,0,0,0,1,1,22,0.089465,0.099484,0,0,0.000024,36,0,0.000113,0,1691,0,0
4_116,,,2,0.000481,0.326918,0.030372,2,1,3,21,0.098199,0.112142,8275.2,0.000183,0.000032,36,0,0.000264,0,1081,0,0.083923
4_111,,,0,0,0,0,0,1,1,25,0.07318,0.079937,0,0,0.000015,106,0,0.000113,0,1692,0,0
